"date","value","group"
"2013-09-09",0.880314960629921,0.93811420038943
"2013-09-10",0.932917316692668,0.954756711640233
"2013-09-11",0.9390625,0.962991366679336
"2013-09-12",0.939252336448598,0.963669482975571
"2013-09-13",0.939628482972136,0.959276704283587
"2013-09-16",0.944530046224962,0.956969351976575
"2013-09-17",0.952453987730061,0.962907168975014
"2013-09-18",0.952380952380952,0.964574584093264
"2013-09-19",0.955725190839695,0.960860957164563
"2013-09-20",0.941807044410414,0.954661063850416
"2013-09-23",0.943425076452599,0.952377150356713
"2013-09-24",0.940366972477064,0.959469086460484
"2013-09-25",0.961890243902439,0.96318141814511
"2013-09-26",0.963581183611533,0.961372009299906
"2013-09-27",0.954476479514416,0.955257136425515
"2013-09-30",0.953101361573374,0.955938631283486
"2013-10-01",0.945864661654135,0.963901098998803
"2013-10-02",0.95952023988006,0.96623039339737
"2013-10-03",0.950524737631184,0.965245205606896
"2013-10-04",0.947447447447447,0.958977712705958
"2013-10-07",0.938530734632684,0.954089582680469
"2013-10-08",0.952095808383233,0.964982246427326
"2013-10-09",0.946107784431138,0.966644096736132
"2013-10-10",0.952095808383233,0.959344121127943
"2013-10-11",0.934131736526946,0.951676454872291
"2013-10-15",0.943283582089552,0.907323776422585
"2013-10-16",0.961367013372957,0.951282981264259
"2013-10-17",0.953800298062593,0.960161472065474
"2013-10-18",0.940387481371088,0.955230880465188
"2013-10-21",0.940298507462687,0.951076608616617
"2013-10-22",0.953592814371258,0.959344513306094
"2013-10-23",0.947447447447447,0.959992180381419
"2013-10-24",0.916666666666667,0.95791877743121
"2013-10-25",0.923308270676692,0.944724388972285
"2013-10-28",0.954887218045113,0.947170764241481
"2013-10-29",0.933834586466165,0.956388614405886
"2013-10-30",0.938438438438438,0.959599052983789
"2013-10-31",0.903614457831325,0.922673107342599
"2013-11-01",0.84789156626506,0.920566436211058
"2013-11-04",0.92921686746988,0.948835871999208
"2013-11-06",0.938345864661654,0.962384347622096
"2013-11-07",0.951734539969834,0.960275694786556
"2013-11-08",0.918796992481203,0.952992876345617
"2013-11-12",0.936842105263158,0.941009711744305
"2013-11-13",0.945864661654135,0.949416204830632
"2013-11-14",0.813533834586466,0.863085779658291
"2013-11-15",0.932533733133433,0.949944807741017
"2013-11-18",0.928251121076233,0.946856053008982
"2013-11-19",0.950819672131147,0.956940156769018
"2013-11-20",0.919523099850969,0.956811213541665
