"date","value","group"
"2013-09-09",0.908794788273616,0.93811420038943
"2013-09-10",0.936102236421725,0.954756711640233
"2013-09-11",0.936808846761453,0.962991366679336
"2013-09-12",0.942097026604069,0.963669482975571
"2013-09-13",0.937597503900156,0.959276704283587
"2013-09-16",0.944099378881988,0.956969351976575
"2013-09-17",0.928902627511592,0.962907168975014
"2013-09-18",0.941358024691358,0.964574584093264
"2013-09-19",0.933744221879815,0.960860957164563
"2013-09-20",0.916923076923077,0.954661063850416
"2013-09-23",0.946319018404908,0.952377150356713
"2013-09-24",0.961597542242704,0.959469086460484
"2013-09-25",0.96,0.96318141814511
"2013-09-26",0.955315870570108,0.961372009299906
"2013-09-27",0.952234206471495,0.955257136425515
"2013-09-30",0.930662557781202,0.955938631283486
"2013-10-01",0.943164362519201,0.963901098998803
"2013-10-02",0.950844854070661,0.96623039339737
"2013-10-03",0.953846153846154,0.965245205606896
"2013-10-04",0.941538461538462,0.958977712705958
"2013-10-07",0.921538461538462,0.954089582680469
"2013-10-08",0.944615384615385,0.964982246427326
"2013-10-09",0.966101694915254,0.966644096736132
"2013-10-10",0.955315870570108,0.959344121127943
"2013-10-11",0.935384615384615,0.951676454872291
"2013-10-15",0.901538461538462,0.907323776422585
"2013-10-16",0.955521472392638,0.951282981264259
"2013-10-17",0.957120980091884,0.960161472065474
"2013-10-18",0.944869831546707,0.955230880465188
"2013-10-21",0.932824427480916,0.951076608616617
"2013-10-22",0.951293759512938,0.959344513306094
"2013-10-23",0.9558599695586,0.959992180381419
"2013-10-24",0.858447488584475,0.95791877743121
"2013-10-25",0.904109589041096,0.944724388972285
"2013-10-28",0.929984779299848,0.947170764241481
"2013-10-29",0.940639269406393,0.956388614405886
"2013-10-30",0.934650455927052,0.959599052983789
"2013-10-31",0.884498480243161,0.922673107342599
"2013-11-01",0.875379939209726,0.920566436211058
"2013-11-04",0.915279878971256,0.948835871999208
"2013-11-06",0.953101361573374,0.962384347622096
"2013-11-07",0.931818181818182,0.960275694786556
"2013-11-08",0.946969696969697,0.952992876345617
"2013-11-12",0.921331316187595,0.941009711744305
"2013-11-13",0.931921331316188,0.949416204830632
"2013-11-14",0.773413897280967,0.863085779658291
"2013-11-15",0.924585218702866,0.949944807741017
"2013-11-18",0.911010558069382,0.946856053008982
"2013-11-19",0.927492447129909,0.956940156769018
"2013-11-20",0.933333333333333,0.956811213541665
"2013-11-21",0.927272727272727,0.95455932406236
"2013-11-22",0.916666666666667,0.942762421680989
"2013-11-25",0.922727272727273,0.93259759432974
"2013-11-26",0.924242424242424,0.939812107411811
"2013-11-27",0.802731411229135,0.858552142665139
"2013-12-02",0.91350531107739,0.932668764966945
"2013-12-03",0.931714719271624,0.950044829041001
"2013-12-04",0.936267071320182,0.950747726308024
"2013-12-05",0.904400606980273,0.948912239134876
"2013-12-06",0.893778452200303,0.934747411741388
"2013-12-09",0.857359635811836,0.920431868502495
"2013-12-10",0.815431164901664,0.917194848835816
"2013-12-11",0.883509833585477,0.943900630409794
"2013-12-12",0.891980360065466,0.936482966768195
"2013-12-13",0.858433734939759,0.924459036252816
"2013-12-16",0.921804511278196,0.930087999420843
"2013-12-17",0.813533834586466,0.909348387293877
"2013-12-18",0.891729323308271,0.939350605932562
"2013-12-19",0.923308270676692,0.938637025161093
"2013-12-20",0.885714285714286,0.914804388085071
"2014-01-02",0.675716440422323,0.762167857130566
"2014-01-06",0.878012048192771,0.929650380549943
"2014-01-07",0.657099697885196,0.755151180415377
"2014-01-08",0.892911010558069,0.921651713572231
"2014-01-09",0.911010558069382,0.947426993337621
"2014-01-10",0.88368580060423,0.93570345460699
"2014-01-13",0.903614457831325,0.942952340385742
"2014-01-14",0.918552036199095,0.944846083636264
"2014-01-15",0.930618401206637,0.950894820264876
"2014-01-16",0.921450151057402,0.948973263062781
"2014-01-17",0.918305597579425,0.935609218501673
"2014-01-21",0.867069486404834,0.91761176809011
"2014-01-22",0.350453172205438,0.499868894326046
"2014-01-23",0.903177004538578,0.932953901278097
"2014-01-24",0.886535552193646,0.929602335838455
"2014-01-27",0.936459909228442,0.94442014713504
"2014-01-28",0.910876132930514,0.9434004100601
"2014-01-29",0.900302114803625,0.94436159600768
"2014-01-30",0.847432024169184,0.949026311036514
"2014-01-31",0.903323262839879,0.910455742843116
"2014-02-03",0.671212121212121,0.827372748492828
"2014-02-04",0.854765506807867,0.934765395126363
"2014-02-05",0.583333333333333,0.673114728016826
"2014-02-06",0.901215805471125,0.949000543998696
"2014-02-07",0.916413373860182,0.943785754967185
