"date","value","group"
"2013-09-09",0.98202614379085,0.907119591496211
"2013-09-10",0.97885032537961,0.926598154487634
"2013-09-11",0.978907517577069,0.940934819590238
"2013-09-12",0.982171799027553,0.944390699728634
"2013-09-13",0.978941684665227,0.940975546825698
"2013-09-16",0.982210242587601,0.947883014558189
"2013-09-17",0.979020979020979,0.953965935782861
"2013-09-18",0.977968833960236,0.955649474368683
"2013-09-19",0.966684578183772,0.953791367438682
"2013-09-20",0.965034965034965,0.94696327102909
"2013-09-23",0.966684578183772,0.947153045087356
"2013-09-24",0.966165413533835,0.951018542189902
"2013-09-25",0.972088030059045,0.953924794427698
"2013-09-26",0.957081545064378,0.950324193478865
"2013-09-27",0.957081545064378,0.944501480942883
"2013-09-30",0.967828418230563,0.947587022111682
"2013-10-01",0.958757364756293,0.950951971148478
"2013-10-02",0.977491961414791,0.957568417400442
"2013-10-03",0.975897161221211,0.955444782120593
"2013-10-04",0.982324584895554,0.948205258828677
"2013-10-07",0.971076593465453,0.947543235559725
"2013-10-08",0.975361542581682,0.956711950307249
"2013-10-09",0.972132904608789,0.958165442369277
"2013-10-10",0.978540772532189,0.951434608012608
"2013-10-11",0.978540772532189,0.944736783043992
"2013-10-15",0.856146001073537,0.908737798725158
"2013-10-16",0.95656836461126,0.946816326298128
"2013-10-17",0.97372654155496,0.951795650839555
"2013-10-18",0.970525187566988,0.947245535614141
"2013-10-21",NA,0.946206310554619
"2013-10-22",0.987131367292225,0.953027469860804
"2013-10-23",0.983369098712446,0.953949813309691
"2013-10-24",0.974248927038627,0.951748709792917
"2013-10-25",0.978004291845494,0.939282152235105
"2013-10-28",0.964075067024129,0.945028755032402
"2013-10-29",0.979613733905579,0.951424544121369
"2013-10-30",0.980139559849705,0.956304023157605
"2013-10-31",0.976369495166488,0.871268852560053
"2013-11-01",0.96186895810956,0.919479956933149
"2013-11-04",0.970983342289092,0.945352896979847
"2013-11-06",0.977443609022556,0.956974959853805
"2013-11-07",0.972610096670247,0.952509031775318
"2013-11-08",0.970998925886144,0.940352528316147
"2013-11-12",0.972132904608789,0.939323810757728
"2013-11-13",0.973740621650589,0.948511764723471
"2013-11-14",0.966773847802787,0.94113207015447
"2013-11-15",0.973204715969989,0.941333952170841
"2013-11-18",0.963022508038585,0.940662037054601
"2013-11-19",0.944265809217578,0.886034138696269
"2013-11-20",0.979099678456592,0.95424067020723
"2013-11-21",0.976956055734191,0.952942657554593
"2013-11-22",0.970525187566988,0.94014473063387
"2013-11-25",0.962466487935657,0.936144324144239
"2013-11-26",0.961394101876676,0.935060516396263
"2013-11-27",0.928150134048257,0.847898900727601
"2013-12-02",0.953912111468382,0.934603632793402
"2013-12-03",0.963042313872523,0.946521584217817
"2013-12-04",0.966791644349223,0.947073041353312
"2013-12-05",0.971076593465453,0.942178817969119
"2013-12-06",0.961456102783726,0.930480276916076
"2013-12-09",0.952355460385439,0.91961841616774
"2013-12-10",0.953936797000536,0.913278069723702
