"date","value","group"
"2013-09-09",0.895251396648045,0.907119591496211
"2013-09-10",0.928969359331476,0.926598154487634
"2013-09-11",0.944367176634214,0.940934819590238
"2013-09-12",0.954166666666667,0.944390699728634
"2013-09-13",0.95,0.940975546825698
"2013-09-16",0.933147632311978,0.947883014558189
"2013-09-17",0.95258019525802,0.953965935782861
"2013-09-18",0.96094839609484,0.955649474368683
"2013-09-19",0.954102920723227,0.953791367438682
"2013-09-20",0.937238493723849,0.94696327102909
"2013-09-23",0.95118549511855,0.947153045087356
"2013-09-24",0.945606694560669,0.951018542189902
"2013-09-25",0.956824512534819,0.953924794427698
"2013-09-26",0.947075208913649,0.950324193478865
"2013-09-27",0.937238493723849,0.944501480942883
"2013-09-30",0.931754874651811,0.947587022111682
"2013-10-01",0.95125348189415,0.950951971148478
"2013-10-02",0.963788300835655,0.957568417400442
"2013-10-03",0.952777777777778,0.955444782120593
"2013-10-04",0.966712898751734,0.948205258828677
"2013-10-07",0.955617198335645,0.947543235559725
"2013-10-08",0.948753462603878,0.956711950307249
"2013-10-09",0.952908587257618,0.958165442369277
"2013-10-10",0.939058171745152,0.951434608012608
"2013-10-11",0.939058171745152,0.944736783043992
"2013-10-15",0.925311203319502,0.908737798725158
"2013-10-16",0.955862068965517,0.946816326298128
"2013-10-17",0.953103448275862,0.951795650839555
"2013-10-18",0.929655172413793,0.947245535614141
"2013-10-21",0.939310344827586,0.946206310554619
"2013-10-22",0.947586206896552,0.953027469860804
"2013-10-23",0.957241379310345,0.953949813309691
"2013-10-24",0.936551724137931,0.951748709792917
"2013-10-25",0.925619834710744,0.939282152235105
"2013-10-28",0.929752066115702,0.945028755032402
"2013-10-29",0.954607977991747,0.951424544121369
"2013-10-30",0.944979367262723,0.956304023157605
"2013-10-31",0.743801652892562,0.871268852560053
"2013-11-01",0.900826446280992,0.919479956933149
"2013-11-04",0.933884297520661,0.945352896979847
"2013-11-06",0.944903581267218,0.956974959853805
"2013-11-07",0.944979367262723,0.952509031775318
"2013-11-08",0.927097661623109,0.940352528316147
"2013-11-12",0.935261707988981,0.939323810757728
"2013-11-13",0.929558011049724,0.948511764723471
"2013-11-14",0.929558011049724,0.94113207015447
"2013-11-15",0.943213296398892,0.941333952170841
"2013-11-18",0.908460471567268,0.940662037054601
"2013-11-19",0.797783933518006,0.886034138696269
"2013-11-20",0.948682385575589,0.95424067020723
"2013-11-21",0.948539638386648,0.952942657554593
"2013-11-22",0.929068150208623,0.94014473063387
"2013-11-25",0.924791086350975,0.936144324144239
"2013-11-26",0.917827298050139,0.935060516396263
"2013-11-27",0.796657381615599,0.847898900727601
"2013-12-02",0.930458970792768,0.934603632793402
"2013-12-03",0.933333333333333,0.946521584217817
"2013-12-04",0.952712100139082,0.947073041353312
"2013-12-05",0.920612813370474,0.942178817969119
"2013-12-06",0.919220055710306,0.930480276916076
"2013-12-09",0.885634588563459,0.91961841616774
"2013-12-10",0.862116991643454,0.913278069723702
"2013-12-11",0.938718662952646,0.94275799375877
"2013-12-12",0.923398328690808,0.936533048748649
"2013-12-13",0.894002789400279,0.924532130839771
"2013-12-16",0.928969359331476,0.933912290642289
"2013-12-17",0.861924686192469,0.910014860856383
"2013-12-18",0.886871508379888,0.935546171815965
"2013-12-19",0.893854748603352,0.93041231311352
"2013-12-20",0.847765363128492,0.897238176253854
"2014-01-02",0.713687150837989,0.750283772920061
"2014-01-06",0.906555090655509,0.925109750284083
"2014-01-07",0.678720445062587,0.736685588262661
"2014-01-08",0.898470097357441,0.918293289965278
"2014-01-09",0.924895688456189,0.940305144196107
"2014-01-10",0.904166666666667,0.927648636779887
"2014-01-13",0.922222222222222,0.939990256880656
"2014-01-14",0.915277777777778,0.942365477891932
"2014-01-15",0.938973647711512,0.945241842883375
"2014-01-16",0.933518005540166,0.947285260347054
"2014-01-17",0.933518005540166,0.933639435863598
"2014-01-21",0.893499308437068,0.921820236992176
"2014-01-22",0.396957123098202,0.47095813739136
"2014-01-23",0.91701244813278,0.937507835926584
"2014-01-24",0.929460580912863,0.933660207919497
