"date","value","group"
"2013-09-09",0.889254385964912,0.907119591496211
"2013-09-10",0.895902547065338,0.926598154487634
"2013-09-11",0.933554817275748,0.940934819590238
"2013-09-12",0.933333333333333,0.944390699728634
"2013-09-13",0.917686318131257,0.940975546825698
"2013-09-16",0.941899441340782,0.947883014558189
"2013-09-17",0.949776785714286,0.953965935782861
"2013-09-18",0.96536312849162,0.955649474368683
"2013-09-19",0.959821428571429,0.953791367438682
"2013-09-20",0.93854748603352,0.94696327102909
"2013-09-23",0.935883014623172,0.947153045087356
"2013-09-24",0.941441441441441,0.951018542189902
"2013-09-25",0.958333333333333,0.953924794427698
"2013-09-26",0.970720720720721,0.950324193478865
"2013-09-27",0.949324324324324,0.944501480942883
"2013-09-30",0.933558558558559,0.947587022111682
"2013-10-01",0.943693693693694,0.950951971148478
"2013-10-02",0.962795941375423,0.957568417400442
"2013-10-03",0.935738444193912,0.955444782120593
"2013-10-04",0.940248027057497,0.948205258828677
"2013-10-07",0.955981941309255,0.947543235559725
"2013-10-08",0.957062146892655,0.956711950307249
"2013-10-09",0.960407239819005,0.958165442369277
"2013-10-10",0.942307692307692,0.951434608012608
"2013-10-11",0.953619909502262,0.944736783043992
"2013-10-15",0.928733031674208,0.908737798725158
"2013-10-16",0.950226244343891,0.946816326298128
"2013-10-17",0.95356738391846,0.951795650839555
"2013-10-18",0.952434881087203,0.947245535614141
"2013-10-21",0.937712344280861,0.946206310554619
"2013-10-22",0.938983050847458,0.953027469860804
"2013-10-23",0.935593220338983,0.953949813309691
"2013-10-24",0.941242937853107,0.951748709792917
"2013-10-25",0.921945701357466,0.939282152235105
"2013-10-28",0.909604519774011,0.945028755032402
"2013-10-29",0.932356257046223,0.951424544121369
"2013-10-30",0.934611048478016,0.956304023157605
"2013-10-31",0.886133032694476,0.871268852560053
"2013-11-01",0.925423728813559,0.919479956933149
"2013-11-04",0.919683257918552,0.945352896979847
"2013-11-06",0.942307692307692,0.956974959853805
"2013-11-07",0.929864253393665,0.952509031775318
"2013-11-08",0.867796610169492,0.940352528316147
"2013-11-12",0.899548532731377,0.939323810757728
"2013-11-13",0.922209695603157,0.948511764723471
"2013-11-14",0.928974069898534,0.94113207015447
