"date","value","group"
"2013-09-09",0.883817427385892,0.848486779220758
"2013-09-10",0.86130374479889,0.859659896985344
"2013-09-11",0.878321678321678,0.869806717605293
"2013-09-12",0.873595505617977,0.869630129878057
"2013-09-13",0.863572433192686,0.852916013620395
"2013-09-16",0.871468926553672,0.875131642771689
"2013-09-17",0.898016997167139,0.880908098605178
"2013-09-18",0.895627644569817,0.880753889969287
"2013-09-19",0.881523272214386,0.881083294230808
"2013-09-20",0.877291960507757,0.865217193666236
"2013-09-23",0.867043847241867,0.876722708234247
"2013-09-24",0.885269121813031,0.879060502306415
"2013-09-25",0.882436260623229,0.880938860072143
"2013-09-26",0.878359264497878,0.881065191382414
"2013-09-27",0.885269121813031,0.86512118152712
"2013-09-30",0.890780141843972,0.875153889201562
"2013-10-01",0.885106382978723,0.878880371814043
"2013-10-02",0.880851063829787,0.885404986054805
"2013-10-03",0.879603399433428,0.882486211029698
"2013-10-04",0.896600566572238,0.868314650716649
"2013-10-07",0.893314366998578,0.875905268607959
"2013-10-08",0.91583452211127,0.88886443785083
"2013-10-09",0.890156918687589,0.886709135306054
"2013-10-10",0.905714285714286,0.878303216738986
"2013-10-11",0.902857142857143,0.864462771819143
"2013-10-15",0.885714285714286,0.845962181497823
"2013-10-16",0.771428571428571,0.835190343692484
"2013-10-17",0.886039886039886,0.879618016213931
"2013-10-18",0.873038516405136,0.866544309830681
"2013-10-21",0.894285714285714,0.880444193068069
"2013-10-22",0.911428571428571,0.884416466187864
"2013-10-23",0.912857142857143,0.886463886617349
"2013-10-24",0.911428571428571,0.882914314558623
"2013-10-25",0.686162624821683,0.77815127233488
"2013-10-28",0.884615384615385,0.880368166587421
"2013-10-29",0.905714285714286,0.887710786150755
"2013-10-30",0.898571428571429,0.885655293137107
"2013-10-31",0.775393419170243,0.745878478741422
"2013-11-01",0.875714285714286,0.834054115347734
"2013-11-04",0.898716119828816,0.882160477171762
"2013-11-06",0.905982905982906,0.890988395603409
"2013-11-07",0.888571428571429,0.881390986990959
"2013-11-08",0.875714285714286,0.864134737098678
"2013-11-12",0.858974358974359,0.855626385408031
"2013-11-13",0.886039886039886,0.875810478595321
"2013-11-14",0.873038516405136,0.872992275770094
"2013-11-15",0.882857142857143,0.856494769490113
"2013-11-18",0.908571428571429,0.868827286534477
"2013-11-19",0.882857142857143,0.877489808296099
"2013-11-20",0.887142857142857,0.875475005787878
"2013-11-21",0.891428571428571,0.875311354836603
"2013-11-22",0.881258941344778,0.850520313593325
"2013-11-25",0.87,0.861168820779504
"2013-11-26",0.882857142857143,0.855560202864485
"2013-11-27",0.727142857142857,0.734310327758159
"2013-12-02",0.855714285714286,0.854512965533751
"2013-12-03",0.892857142857143,0.86984929365893
"2013-12-04",0.905714285714286,0.870677367408004
"2013-12-05",0.895714285714286,0.862868906310381
"2013-12-06",0.849785407725322,0.839796469917546
"2013-12-09",0.862857142857143,0.843149885798998
"2013-12-10",0.861428571428571,0.821288851827392
"2013-12-11",0.887142857142857,0.865179895842502
"2013-12-12",0.892857142857143,0.859323197933008
"2013-12-13",0.832618025751073,0.836137978299749
"2013-12-16",0.85,0.856162997101331
"2013-12-17",0.87,0.82270916847039
"2013-12-18",0.88,0.849807405915956
"2013-12-19",0.872857142857143,0.844538876860121
"2013-12-20",0.804005722460658,0.778132947766337
