"date","value","group"
"2013-09-09",0.960964408725603,0.93811420038943
"2013-09-10",0.971526195899772,0.954756711640233
"2013-09-11",0.973744292237443,0.962991366679336
"2013-09-12",0.973714285714286,0.963669482975571
"2013-09-13",0.965635738831615,0.959276704283587
"2013-09-16",0.971363115693013,0.956969351976575
"2013-09-17",0.980526918671249,0.962907168975014
"2013-09-18",0.961009174311927,0.964574584093264
"2013-09-19",0.967889908256881,0.960860957164563
"2013-09-20",0.958715596330275,0.954661063850416
"2013-09-23",0.967889908256881,0.952377150356713
"2013-09-24",0.960964408725603,0.959469086460484
"2013-09-25",0.975889781859931,0.96318141814511
"2013-09-26",0.975917431192661,0.961372009299906
"2013-09-27",0.972477064220184,0.955257136425515
"2013-09-30",0.958668197474168,0.955938631283486
"2013-10-01",0.964326812428078,0.963901098998803
"2013-10-02",0.968929804372842,0.96623039339737
"2013-10-03",0.970080552359033,0.965245205606896
"2013-10-04",0.973532796317606,0.958977712705958
"2013-10-07",0.975834292289989,0.954089582680469
"2013-10-08",0.968965517241379,0.964982246427326
"2013-10-09",0.965477560414269,0.966644096736132
"2013-10-10",0.980482204362801,0.959344121127943
"2013-10-11",0.959816303099885,0.951676454872291
"2013-10-15",0.841013824884793,0.907323776422585
"2013-10-16",0.923963133640553,0.951282981264259
"2013-10-17",0.976958525345622,0.960161472065474
"2013-10-18",0.975806451612903,0.955230880465188
"2013-10-21",0.971264367816092,0.951076608616617
"2013-10-22",0.97709049255441,0.959344513306094
"2013-10-23",0.978211009174312,0.959992180381419
"2013-10-24",0.980093676814988,0.95791877743121
"2013-10-25",0.964490263459336,0.944724388972285
"2013-10-28",0.959908361970218,0.947170764241481
"2013-10-29",0.969072164948454,0.956388614405886
"2013-10-30",0.983963344788087,0.959599052983789
"2013-10-31",0.924398625429553,0.922673107342599
"2013-11-01",0.947308132875143,0.920566436211058
"2013-11-04",0.965635738831615,0.948835871999208
"2013-11-06",0.978110599078341,0.962384347622096
"2013-11-07",0.976931949250288,0.960275694786556
